Loan_ID,Customer_ID,Loan_Amount,Loan_Type,Credit_Score,Repayment_History,Collateral_Value,Loan_Tenure,Default_Status
L00416,C00416,2694489,Home,827,70.1485306274518,1569442,191,0
L00417,C00417,1458836,Personal,490,86.92158484257052,3316200,312,0
L00418,C00418,1691249,Business,308,61.64916296983647,509290,347,1
L00419,C00419,4894723,Education,326,80.35447217782455,1908747,203,0
L00420,C00420,3743305,Business,494,64.54040441738601,621360,213,1
L00421,C00421,4516271,Home,616,66.28188890231621,172278,309,0
L00422,C00422,4435536,Vehicle,429,99.23322527746156,1106514,126,0
L00423,C00423,1402695,Education,442,61.3386922107804,601577,194,1
L00424,C00424,2156692,Business,683,63.68186684153936,2054712,308,0
L00425,C00425,1639228,Home,434,68.70115776927918,2662725,219,1
L00426,C00426,3593555,Home,567,81.78445065964542,877995,134,0
L00427,C00427,2699103,Personal,366,72.95920674500611,3888515,269,1
L00428,C00428,1150567,Education,335,51.042646883777486,2376301,170,1
L00429,C00429,2335903,Personal,516,92.63791261501908,138313,223,0
L00430,C00430,3882065,Personal,332,87.13596586363593,2901227,70,0
L00431,C00431,4863296,Personal,373,59.28823241406502,3532384,146,1
L00432,C00432,99115,Education,409,92.63727456763915,2451025,315,0
L00433,C00433,3387690,Education,784,82.31678854980132,2977730,351,0
L00434,C00434,771747,Vehicle,322,91.4394860683399,3169300,307,0
L00435,C00435,4780530,Education,720,78.32985672566406,1127439,143,0
L00436,C00436,3099851,Business,301,95.15867061790044,43181,231,0
L00437,C00437,2873100,Personal,700,90.45394898149085,1036219,143,0
L00438,C00438,3034626,Vehicle,686,98.62254728835313,2320996,346,0
L00439,C00439,1454330,Personal,409,63.13245463443156,2322898,24,1
L00440,C00440,301492,Home,430,76.91973964268023,1758072,328,0
L00441,C00441,4085851,Home,837,58.96822623567554,2872845,269,0
L00442,C00442,541072,Business,431,68.78922925664902,3627868,232,1
L00443,C00443,1136880,Business,395,64.66274108473856,1220968,14,1
L00444,C00444,4749303,Business,319,86.47856237922699,1531123,186,0
L00445,C00445,4575897,Home,811,88.25966023191009,2335690,259,0
L00446,C00446,2105723,Education,327,53.41451767812534,2387779,208,1
L00447,C00447,2298988,Vehicle,431,89.24317184176982,3637574,188,0
L00448,C00448,4353244,Business,635,63.535386939133524,1869058,126,0
L00449,C00449,1364093,Education,618,50.79955464564528,835674,312,0
L00450,C00450,2814673,Personal,802,89.79838939811293,3855374,195,0
L00451,C00451,3026242,Home,792,62.254430658607234,2750855,154,0
L00452,C00452,4630081,Vehicle,839,87.36788987363943,1381107,181,0
L00453,C00453,2698790,Education,343,60.056766888662864,1546469,350,1
L00454,C00454,3813024,Vehicle,349,96.79251298516917,2300409,233,0
L00455,C00455,2696791,Personal,580,63.09560555215457,544461,297,1
L00456,C00456,2760108,Vehicle,368,89.59956252699934,317509,171,0
L00457,C00457,4883177,Personal,718,68.5966249058641,2452775,160,0
L00458,C00458,3403597,Personal,534,70.27836153916124,763649,112,1
L00459,C00459,115953,Education,469,51.18265417894544,653094,13,1
L00460,C00460,4039618,Home,601,87.14693485811291,2057248,75,0
L00461,C00461,2647480,Education,647,78.72465432385938,1017208,302,0
L00462,C00462,4247571,Personal,420,69.56658239600172,2824850,280,1
L00463,C00463,2972097,Home,717,90.21139844466202,2326048,96,0
L00464,C00464,207164,Vehicle,763,76.07962125124212,297336,160,0
L00465,C00465,4779930,Education,687,77.21176482545576,1812699,259,0
L00466,C00466,2278636,Vehicle,563,62.75345350312039,3814548,263,1
L00467,C00467,581831,Education,672,79.53285583120538,1513030,19,0
L00468,C00468,3039475,Vehicle,477,52.817437420263275,731657,287,1
L00469,C00469,3256420,Vehicle,507,88.63352895863218,2178003,53,0
L00470,C00470,3415884,Education,391,87.40288015523726,1472133,189,0
L00471,C00471,3419720,Business,367,54.20188138055964,1424370,306,1
L00472,C00472,4761075,Vehicle,670,58.99700640298928,1329224,334,0
L00473,C00473,2690328,Business,835,61.28238705266943,1065313,220,0
L00474,C00474,741095,Home,539,89.76039156541741,197117,293,0
L00475,C00475,883727,Home,388,93.81011807561106,1747862,257,0
L00476,C00476,1212928,Vehicle,330,83.54505445994917,500741,20,0
L00477,C00477,2233151,Home,492,57.43659340173088,3759303,51,1
L00478,C00478,3213683,Business,477,66.3342777898836,1234344,41,1
L00479,C00479,4020001,Vehicle,332,64.61600740191534,2555841,353,1
L00480,C00480,120640,Home,546,67.68274897372126,1890801,211,1
L00481,C00481,4440886,Personal,692,62.75282653067144,3253875,38,0
L00482,C00482,2050991,Home,688,74.43183971079208,1389929,283,0
L00483,C00483,4172263,Home,353,84.52793461960982,2526368,262,0
L00484,C00484,4644877,Home,409,84.16708331779502,358902,317,0
L00485,C00485,4305780,Education,816,99.00768823572018,300112,245,0
L00486,C00486,1405531,Business,463,50.98162100536858,2208217,85,1
L00487,C00487,725510,Vehicle,543,76.10925851239517,204669,225,0
L00488,C00488,3791196,Personal,408,60.05630094363347,2953317,279,1
L00489,C00489,2784296,Home,452,54.523284188345755,480749,64,1
L00490,C00490,3381869,Business,561,61.89638287151003,726102,30,1
L00491,C00491,948320,Personal,516,73.04299364593523,1448493,27,1
L00492,C00492,4879040,Vehicle,364,61.11033372932773,1503117,156,1
L00493,C00493,2057635,Home,849,73.58248663203457,168262,138,0
L00494,C00494,1276607,Personal,809,79.60084159218268,670144,297,0
L00495,C00495,4113960,Vehicle,325,95.57111682233614,1823222,176,0
L00496,C00496,3314908,Business,777,50.29438456797013,3269453,287,0
L00497,C00497,4310538,Education,773,50.95991817787281,1125513,214,0
L00498,C00498,1662818,Education,515,80.19082819102762,3029868,39,0
L00499,C00499,2325504,Home,329,64.95422397795646,555307,203,1
L00500,C00500,3275187,Home,727,53.2561270430822,3516252,67,0
L00501,C00501,4654299,Education,680,96.47992627021208,2175664,251,0
L00502,C00502,4710456,Education,683,59.62874278886563,2482758,90,0
L00503,C00503,4148502,Business,735,68.24441371354874,2603940,90,0
L00504,C00504,3671581,Education,460,92.32035232780866,2505921,341,0
L00505,C00505,4296238,Vehicle,703,94.13898184649815,3544770,101,0
L00506,C00506,475523,Personal,425,71.49324405347882,3407476,34,1
L00507,C00507,3649865,Personal,350,78.65883436965777,59021,332,0
L00508,C00508,4249790,Home,486,67.58492539627639,1038818,196,1
L00509,C00509,1089458,Personal,814,88.10273842253743,552886,315,0
L00510,C00510,3822811,Vehicle,693,62.9219965754648,494170,60,0
L00511,C00511,2367336,Personal,593,87.93861000394588,2411827,172,0
L00512,C00512,4210435,Business,411,64.20598522634367,975016,34,1
L00513,C00513,2813642,Education,365,81.94476651442272,1853575,76,0
L00514,C00514,1859891,Vehicle,574,85.89858159885677,2658853,263,0
L00515,C00515,3838340,Business,453,70.9166387059828,1812674,159,1
L00516,C00516,2469862,Home,335,75.18580019038713,2840301,289,0
L00517,C00517,247775,Vehicle,660,79.39211547664921,3489117,163,0
L00518,C00518,2436488,Education,683,69.05087881048456,1696664,283,0
L00519,C00519,837494,Home,367,72.2388739098593,2506823,135,1
L00520,C00520,1251193,Home,645,67.17244203526958,1342761,271,0
L00521,C00521,3993334,Personal,555,52.73147726093504,2792252,296,1
L00522,C00522,3059758,Home,727,58.12394188603518,3887227,97,0
L00523,C00523,583636,Personal,711,65.84801922172224,1696444,129,0
L00524,C00524,3088370,Education,405,71.27313588702121,49130,317,1
L00525,C00525,4282406,Business,705,74.23252752916247,2408058,107,0
L00526,C00526,4318764,Education,667,56.14560702238015,146622,54,0
L00527,C00527,3285658,Vehicle,534,90.8343440282519,1236128,178,0
L00528,C00528,1826203,Home,494,80.47581671371422,1739120,68,0
L00529,C00529,2326360,Education,308,77.98355069578166,1447146,68,0
L00530,C00530,4458249,Business,821,97.23090430062143,823068,29,0
L00531,C00531,4476219,Business,720,91.92780323404055,1359663,100,0
L00532,C00532,2584629,Home,598,95.82346442540856,1105921,55,0
L00533,C00533,575830,Business,775,86.78671439276727,3842084,50,0
L00534,C00534,1382397,Vehicle,815,63.081354634489614,3186129,120,0
L00535,C00535,2186233,Education,356,93.16535560384614,100067,92,0
L00536,C00536,768216,Personal,848,50.39564187072932,2953141,188,0
L00537,C00537,567313,Business,428,56.31598918029815,2032540,275,1
L00538,C00538,3715060,Vehicle,432,54.63828548406447,3951460,326,1
L00539,C00539,3512565,Business,846,75.40216052410727,3415724,251,0
L00540,C00540,1387682,Vehicle,845,85.47663451068951,2694048,349,0
L00541,C00541,1336643,Personal,431,92.6049386251263,1315008,141,0
L00542,C00542,1583584,Vehicle,560,54.04760280492413,2635050,166,1
L00543,C00543,444540,Business,411,54.39932638853022,102138,222,1
L00544,C00544,2665075,Home,659,79.7541494457062,1181450,119,0
L00545,C00545,4989003,Vehicle,505,58.06035998023748,1710307,173,1
L00546,C00546,4492987,Education,526,78.4227626379388,234667,26,0
L00547,C00547,76790,Business,808,82.06749657038371,3272361,262,0
L00548,C00548,1741738,Business,569,95.6398536121364,3199380,182,0
L00549,C00549,2958873,Home,802,86.79851099800243,1033648,242,0
L00550,C00550,498345,Education,300,75.84843084600388,3172710,101,0
L00551,C00551,799074,Vehicle,621,67.11657863401702,3545966,307,0
L00552,C00552,3735501,Personal,595,91.55643853746152,1211663,245,0
L00553,C00553,1929490,Personal,443,52.40715543256849,2202467,338,1
L00554,C00554,3937857,Vehicle,446,91.93360845367003,3546819,136,0
L00555,C00555,3226083,Home,537,94.06545028927684,3409908,134,0
L00556,C00556,1504908,Personal,484,86.2957014772237,3843016,213,0
L00557,C00557,2303694,Personal,589,91.67566061470951,1582796,276,0
L00558,C00558,3369144,Education,533,87.67507506971472,1532491,268,0
L00559,C00559,355062,Personal,338,97.56110247757043,1664860,106,0
L00560,C00560,4999499,Personal,708,96.58683428809843,48396,330,0
L00561,C00561,2437312,Vehicle,442,76.72469493500688,3565715,172,0
L00562,C00562,3743976,Personal,371,57.65561060852178,1066988,104,1
L00563,C00563,4458224,Education,385,89.06025176478241,2639307,137,0
L00564,C00564,4085493,Personal,303,87.34839580503677,105048,306,0
L00565,C00565,3438532,Personal,462,55.974156457836486,3564697,177,1
L00566,C00566,1475541,Vehicle,708,86.240392316094,1008666,78,0
L00567,C00567,1921403,Vehicle,793,51.52421380156377,1411501,301,0
L00568,C00568,4898287,Home,407,67.82373507323733,2315783,145,1
L00569,C00569,871052,Home,840,51.83999154125263,1675188,327,0
L00570,C00570,1857150,Vehicle,792,59.42806262652271,162096,337,0
L00571,C00571,2275300,Personal,500,56.2259838986485,1887192,129,1
L00572,C00572,1905567,Personal,750,86.15970746562687,1184550,331,0
L00573,C00573,1584837,Personal,746,90.42374510941043,1505044,68,0
L00574,C00574,3551268,Home,826,55.20407000737972,307943,103,0
L00575,C00575,3388442,Business,629,52.35282243639079,1980740,58,0
L00576,C00576,4976203,Business,314,60.50400981142401,3511925,38,1
L00577,C00577,4504051,Business,556,97.67187917357333,3744750,203,0
L00578,C00578,4859954,Home,759,70.16070614909904,474648,180,0
L00579,C00579,473570,Personal,599,63.62429042370012,205283,80,1
L00580,C00580,2423139,Business,318,71.72148155140043,1298715,287,1
L00581,C00581,908158,Business,345,80.20824768595403,2105800,52,0
L00582,C00582,2164792,Home,760,74.65773657654238,3189131,308,0
L00583,C00583,102528,Vehicle,411,95.49856950570731,1734785,337,0
L00584,C00584,1923421,Personal,506,73.69102454061364,3518011,268,1
L00585,C00585,2648260,Home,418,93.02612671172199,3867360,84,0
L00586,C00586,1467077,Vehicle,619,68.40329840941857,3226937,276,0
L00587,C00587,3345887,Education,501,93.27049882111544,1115592,290,0
L00588,C00588,3368230,Home,459,98.03051789902575,1097612,259,0
L00589,C00589,2302728,Home,576,59.27699471537773,2364430,52,1
L00590,C00590,2535195,Vehicle,346,71.60798566119792,3697158,88,1
L00591,C00591,4310507,Education,502,50.268822115033295,167659,352,1
L00592,C00592,210775,Business,693,63.59470831367025,2194307,128,0
L00593,C00593,2717867,Home,392,76.1889499552799,1318109,300,0
L00594,C00594,1613299,Personal,449,66.7618870375754,2927384,126,1
L00595,C00595,3519401,Home,324,90.5017174907739,1406904,82,0
L00596,C00596,3825803,Personal,345,96.10678938233187,1235036,199,0
L00597,C00597,1394027,Personal,728,57.922268947772835,3542448,331,0
L00598,C00598,4216500,Personal,495,92.8319425605855,1879080,46,0
L00599,C00599,841267,Home,443,81.23565714391081,1438574,44,0
L00600,C00600,547562,Business,733,65.48341803628004,583626,263,0
L00601,C00601,3898693,Business,605,88.14890322262791,2128452,329,0
L00602,C00602,4628238,Vehicle,710,92.28961825695941,3924183,322,0
L00603,C00603,4087776,Business,712,97.00765517716223,123856,326,0
L00604,C00604,2054168,Personal,393,81.7736191136733,3492503,300,0
L00605,C00605,4060912,Vehicle,448,59.05538913874488,739186,192,1
L00606,C00606,4561732,Vehicle,377,65.45955739243928,1548842,257,1
L00607,C00607,4935211,Vehicle,664,54.39650983822459,2831041,48,0
L00608,C00608,2229996,Business,619,74.89552962729813,3000787,165,0
L00609,C00609,1650396,Business,495,87.71912003994515,15276,162,0
L00610,C00610,3361149,Education,319,78.02295601500191,2511097,296,0
L00611,C00611,172402,Home,845,59.81538133280553,2496129,62,0
L00612,C00612,1216588,Business,384,55.73541298455232,256351,21,1
L00613,C00613,4682965,Education,699,99.1545317566107,3265813,176,0
L00614,C00614,2546081,Home,336,59.08723009619033,3794561,238,1
L00615,C00615,2727618,Business,479,78.28109913324953,2996402,150,0
L00616,C00616,4817999,Personal,568,95.45858901406235,850490,267,0
L00617,C00617,4707860,Vehicle,492,99.14253309037154,2566686,242,0
L00618,C00618,625278,Vehicle,603,84.70269274199003,3139127,285,0
L00619,C00619,1228049,Vehicle,759,58.57213595548094,1049808,180,0
L00620,C00620,3130201,Personal,529,83.49439741183144,325336,194,0
L00621,C00621,4722311,Business,527,70.37380850584479,1618348,229,1
L00622,C00622,3612737,Business,534,86.9942611355749,2530331,260,0
L00623,C00623,3514442,Education,509,90.50014645223975,1679247,53,0
L00624,C00624,1324732,Personal,399,80.87653690408087,1137838,51,0
L00625,C00625,3364692,Personal,355,85.68666229812018,1650030,82,0
L00626,C00626,4243398,Personal,577,52.92635450257883,2411144,155,1
L00627,C00627,4769607,Personal,443,58.18484517277205,2441645,77,1
L00628,C00628,1160389,Education,732,55.34567794674909,727867,170,0
L00629,C00629,77712,Vehicle,560,85.37269222845029,2435022,180,0
L00630,C00630,4121647,Vehicle,766,99.24382517540053,587072,286,0
L00631,C00631,3962942,Vehicle,747,71.3641450233956,1287913,130,0
L00632,C00632,162816,Vehicle,445,85.08004804338569,2207537,152,0
L00633,C00633,1685156,Vehicle,704,73.66297334147326,1259651,43,0
L00634,C00634,185230,Business,690,51.57646215688486,535301,273,0
L00635,C00635,1816616,Home,774,67.43849566433278,2046770,344,0
L00636,C00636,4513418,Education,740,84.63010925168496,2150215,112,0
L00637,C00637,1433194,Home,670,94.61606596944856,20840,149,0
L00638,C00638,3151360,Business,562,67.09349841785524,1415189,68,1
L00639,C00639,1931548,Home,435,96.50555687699963,2357473,33,0
L00640,C00640,4395760,Vehicle,642,69.70863589541031,224102,272,0
L00641,C00641,3301298,Personal,415,76.49975310164676,461618,74,0
L00642,C00642,4515150,Vehicle,400,73.65714824398151,1019004,46,1
L00643,C00643,50404,Education,587,65.29383295521868,1796084,136,1
L00644,C00644,4947590,Personal,589,92.41051876989292,3729714,240,0
L00645,C00645,1373483,Home,841,89.76086615478042,3053191,330,0
L00646,C00646,1772320,Personal,618,87.4741114717055,332294,264,0
L00647,C00647,4959764,Vehicle,707,95.52241112446912,1711807,301,0
L00648,C00648,2382517,Personal,566,69.13654242045659,2392593,260,1
L00649,C00649,4587090,Vehicle,592,99.95248763758565,2989076,107,0
L00650,C00650,3246340,Home,524,77.62960552518419,1337245,121,0
L00651,C00651,213273,Vehicle,674,66.99331962146093,2143394,24,0
L00652,C00652,3904418,Business,492,73.3715228624971,295675,220,1
L00653,C00653,3702692,Business,418,89.11494122389698,1544944,30,0
L00654,C00654,1137341,Personal,835,66.96608712162185,2801097,167,0
L00655,C00655,4027266,Education,766,78.89600198737003,374970,139,0
L00656,C00656,3081756,Home,765,83.6567294824329,2977036,68,0
L00657,C00657,893523,Vehicle,804,59.86225789127751,1629857,251,0
L00658,C00658,596237,Business,304,73.39150421510422,3349941,123,1
L00659,C00659,4945207,Personal,758,88.90846217694018,3836665,346,0
L00660,C00660,4090479,Personal,670,68.00381340875285,960304,247,0
L00661,C00661,142193,Vehicle,570,84.83953004660802,3184682,249,0
L00662,C00662,3231915,Business,821,75.2239621688563,1862882,135,0
L00663,C00663,4750254,Business,321,86.55721233344994,3085161,72,0
L00664,C00664,1236887,Vehicle,483,64.56701320440968,331632,56,1
L00665,C00665,3058038,Vehicle,831,92.488100100007,1127693,337,0
L00666,C00666,558153,Education,745,79.09712764563636,1173706,157,0
L00667,C00667,3384817,Personal,593,91.64476373934399,910959,219,0
L00668,C00668,3632069,Home,461,77.49873526308738,244885,64,0
L00669,C00669,2765514,Home,343,62.65626074943513,1801596,271,1
L00670,C00670,4931713,Personal,613,84.73061243162255,3907911,29,0
L00671,C00671,2708571,Education,672,87.0115561383324,2337865,353,0
L00672,C00672,4884357,Home,543,73.95332171473974,530560,270,1
L00673,C00673,1729748,Vehicle,501,73.07976351238366,3264745,223,1
L00674,C00674,2273069,Education,376,80.30072876849758,2631767,246,0
L00675,C00675,3495498,Business,780,81.4619249642165,442944,146,0
L00676,C00676,4942472,Vehicle,309,53.25300459603519,1460963,265,1
L00677,C00677,531680,Business,595,83.18068531809332,1463009,117,0
